video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description 
kb8YQZ1nRys,,Khalid - Stay (Post Malone Cover),SaggyJ,,2018-05-03T01:55:39Z,,,,,,,,,,"Sick ass cover of stay by post Malone, sung by Khalid."
_4S8QxWx2jk,,"Unknown Object Flying Though The Sky Spotted in California, USA plus Chris Brown Reaction (12/22/17)",SaggyJ,,2017-12-23T02:29:33Z,,,,,,,,,,Social media going crazy over this object being spotted what is it yall??
ZMrIomMVHro,,"Nas &amp; Dallas Symphony Orchestra- NY State Of Mind (Live at The Bomb Factory Dallas, TX)",SaggyJ,,2018-05-14T03:22:41Z,,,,,,,,,,Nas with DJ Green Lantern and The Dallas Symphony Orchestra performing NY State of Mind (5/12/2018) show was lit I have more footage from ...
ec0i-R3uUWw,,Dannytha$keme - MoCity Don freestyle (New Artist of the Month),SaggyJ,,2018-03-06T04:04:18Z,,,,,,,,,,"Check out my boy, just started rapping looking for some motivation to keep working at his raps, so I wanted to help the homie out .. take a listen and plz NO hate !"
HZu_iR1oeKo,,Toonz x JayMacc - Born Sinner (Exclusive West Texas Underground Hiphop),SaggyJ,,2018-02-21T04:58:23Z,,,,,,,,,,"325 Sweetwater, TX hottest underground artists comment below what you think of this banger ! “Born Sinner” featuring Tha Bad Guy JayMacc Produced by JMA ..."
EYspF1qHhEI,,Three Days Grace - I Am An Outsider (Audio),ThreeDaysGraceVEVO,,2018-02-16T16:00:00Z,,,,,,,,,,"I Am An Outsider"" from Three Days Grace's new album 'Outsider' – Out Now Buy - http://smarturl.it/3DGOutsider?IQid=yt Stream ..."
tUDjU4ygVew,,Three Days Grace - Right Left Wrong (Official Lyric Video),ThreeDaysGraceVEVO,,2018-03-02T16:00:04Z,,,,,,,,,,Director: Bryson Roatch #ThreeDaysGrace #RightLeftWrong #Vevo.
XblV5A1PlDo,,Three Days Grace - The Mountain (Official Music Video),ThreeDaysGraceVEVO,,2018-01-25T15:00:02Z,,,,,,,,,,Directed by Sean Cartwright #ThreeDaysGrace #TheMountain #Vevo #Rock #OfficialMusicVideo.
S7kG641iA_g,,"RISE | Crazy card moves with no CGI, strings, or magnets | Cardistry by Virtuoso",thevirts,,2017-12-08T16:30:38Z,,,,,,,,,,"A note from The Virts about ""RISE"": If there's one thing we've learned from shuffling cards over the past 14 years, it's that you only get better at Cardistry as you ..."
mnZvgWJodHM,,Cardistry - Virtuoso : The New FW17 Virtuoso Deck (Teaser),thevirts,,2017-12-05T18:31:25Z,,,,,,,,,,"Taking Adaptive Aesthetics to the next level, the brand new multi-faceted design forms fluid yet rhythmic patterns in spreads and displays, and paints the air with ..."
dbn2OvD8DdQ,,Lyricold - See You Soon Feat. PFV (Official Music Video),TheAngryGrandpaShow,,2018-02-16T20:06:18Z,,,,,,,,,,ADD US ON TWITTER: Pickleboy ▻ https://twitter.com/Lyricoldrap Bridgette ▻ https://twitter.com/BridgetteWest Directed By Vince Lundi ...
pWqef6cbwzI,,ANGRY GRANDPA TRIBUTE VIDEO,TheAngryGrandpaShow,,2017-12-12T23:05:56Z,,,,,,,,,,"My friend Anthony Abbas put together a moving tribute to Angry Grandpa using his song The Most Sensible thing. Goodbye dad, this isn't getting any easier for ..."
ksjOB23ywsE,,ANGRY GRANDPA HATES VALENTINE&#39;S DAY!,TheAngryGrandpaShow,,2018-02-14T20:30:36Z,,,,,,,,,,Grandpa's first Valentine's Day after his divorce in 2012 doesn't really go as planned.. Grandpa on Twitter - https://twitter.com/TheAngryGrandpa Pickleboy on ...
5PLANgZNRNE,,ANGRY GRANDPA&#39;S EGG ROLL TACOS!,TheAngryGrandpaShow,,2018-03-04T20:02:56Z,,,,,,,,,,Grandpa wants to find out the age old question: WILL IT EGG ROLL? When he makes them into TACOS! ANGRY GRANDPA TRIBUTE SHIRT ...
jQKpxgoza5A,,ANGRY GRANDPA&#39;S ST. PATRICK&#39;S DAY COOKING DISASTER!,TheAngryGrandpaShow,,2018-03-17T18:26:59Z,,,,,,,,,,"For St. Patrick's Day, Grandpa cooks corned beef and cabbage in this Irish themed cooking FAIL! Grandpa on Twitter - https://twitter.com/TheAngryGrandpa ..."
FDSuHrjiNzQ,,ANGRY GRANDPA GETS PISSED! (ONE GUY ONE JAR),TheAngryGrandpaShow,,2018-06-03T19:17:42Z,,,,,,,,,,----------- Pickleboy's Instagram - https://www.instagram.com/kidbehindacamera Bridgette's Instagram - https://www.instagram.com/princessbridgettewest/ Angry ...
X2pfS2ZFUXE,,Lyricold - See You Soon Feat. PFV [OFFICIAL LYRIC VIDEO],TheAngryGrandpaShow,,2018-02-23T20:07:39Z,,,,,,,,,,"[LYRICS] well, I guess it's safe to say I see my time has come. I hate to make you break but hey, I'll see you soon enough. I know it's hard and things are rough ..."
7O-UsxBcvyA,,ANGRY GRANDPA -  SANTA CALLS!,TheAngryGrandpaShow,,2017-12-24T20:01:26Z,,,,,,,,,,In the spirit of Christmas Eve I present from the vault: The Very First Santa Calls video! (From 2009) Pickleboy on Twitter - https://twitter.com/Lyricoldrap Bridgette ...
j1N3Ek8IFUU,,ANGRY GRANDPA&#39;S BROUGHT TO TEARS,TheAngryGrandpaShow,,2018-01-07T19:06:50Z,,,,,,,,,,"Grandpa is brought to tears in the middle of reading an emotionally charged letter from a fan. UNRELEASED VIDEO FROM JUNE 26, 2016 Grandpa on Twitter ..."
MdMRtW0QYro,,ANGRY GRANDPA - THE SHERWIN WILLIAMS FREAKOUT!,TheAngryGrandpaShow,,2018-01-19T19:54:09Z,,,,,,,,,,Grandpa loses it when the paint store gives him the wrong color paint to put on his deck! UNRELEASED FROM 2/29/2016 Grandpa on Twitter ...
dVQ6rwaZ648,,Alexia Activated Flamethrower,colinfurze,,2018-03-29T15:00:04Z,,,,,,,,,,Last week I made a Bed Shaker but this is more FURZE.....Voice Activated Fire. So by ironically using an old fire extinguisher and some loverly steampunk esc ...
Rf9VVkpGTXs,,We Built a Snowman on the car and went for drive haha.,colinfurze,,2017-12-10T21:00:01Z,,,,,,,,,,"England has had some snow (first in 4 years for my town) so now I own a hot tub car it seemed wrong not to fill it with snow, then it would be wrong not to build a ..."
AshvBTw5Z84,,Homemade Hydraulic Hulkbuster,colinfurze,,2018-05-03T15:00:01Z,,,,,,,,,,At 3.2m high it's a monster! Weight? No idea but there's not one piece can be lifted by one person. Thanks to eBay for working with us on this project it's amazing ...
sTvY9Llqtms,,I Built a FULL SIZE Tie Fighter/Silencer,colinfurze,,2017-11-30T16:00:03Z,,,,,,,,,,"What an epic project this has been, 46ft long 23ft wide and 14ft high the full steel construction looks as menacing as it does in the film. This was an eBay project ..."
H3nWHsB4sRA,,Furze&#39;s Christmas Special,colinfurze,,2017-12-25T16:00:01Z,,,,,,,,,,"To finish of the year a small collection of Christmas themed shorts, top marks for my son Jake nailing the Home Alone sketch lol. If you follow me on Facebook ..."
9i3GtPIS0-4,,Making a Handheld Air Cannon Steampunk/Powerfull,colinfurze,,2018-02-08T16:00:02Z,,,,,,,,,,"So like a potato Gun but has interchanagable nozzles, variable pressure and looks way better than some bits of drain pipe. Next video will see how much fun it is ..."
kkq3lAW875o,,Building a Huge Tie Fighter,colinfurze,,2017-12-07T16:00:07Z,,,,,,,,,,"How did we build this monster, well now you can see. Cake was eaten and tea drunk muhahaha. Thanks to eBay for making this a thing and its been great to ..."
-rHOqwmqZIQ,,Jet Powered Kids Scooter,colinfurze,,2018-06-14T15:00:01Z,,,,,,,,,,Come Dad make me a Jet Scooter........ Yeah so thats a challenge I can rise to and then I need to make the adult gas turbine powered version. SUBSCRIBE AS ...
kSuaykdvl4I,,"Making the Hulkbuster Part 1-Legs, Huge Hydraulic Legs",colinfurze,,2018-04-19T15:00:07Z,,,,,,,,,,"Building the Hulkbuster suit is a near impossible task as what you see in the film is just a CGI peice of make believe, in the real world making a robot thats slim, ..."
I9tcceouEqY,,Walking Stick Tazer,colinfurze,,2018-05-24T16:00:03Z,,,,,,,,,,Someone chucked out some walking sticks' got a 3D Printer and I read in the paper that old people were getting mugged so I thought this is the perfect 1st 3D ...
5A-XyMzTSWc,,Tracey Thorn - Sister (Official Video) ft. Corinne Bailey Rae,TraceyThornVEVO,,2018-03-02T09:00:01Z,,,,,,,,,,Order the album at: ARTIST STORE: https://TraceyThorn.lnk.to/RecPreID/o... iTUNES: https://TraceyThorn.lnk.to/RecPreID/i...
wUBiK8fxkHY,,Tracey Thorn - Sister (Official Audio) ft. Corinne Bailey Rae,TraceyThornVEVO,,2018-02-13T10:00:04Z,,,,,,,,,,Also available on: iTunes – https://TraceyThorn.lnk.to/SisterPR/itunes Spotify – https://TraceyThorn.lnk.to/SisterPR/spotify Apple ...
KVw7fdB8gXM,,Tracey Thorn - Queen (Official Video),TraceyThornVEVO,,2018-01-17T12:00:02Z,,,,,,,,,,Video directed by Carol Morley Order the album at: ARTIST STORE: https://TraceyThorn.lnk.to/RecPreID/officialartiststore iTUNES: ...
TmjSVOrlHz4,,Tracey Thorn - Dancefloor (Ewan Pearson 12” Mastermix),TraceyThornVEVO,,2018-04-25T07:00:04Z,,,,,,,,,,"Music video by Tracey Thorn performing Dancefloor. © 2018 Unmade Road Ltd., under exclusive license to Caroline International http://vevo.ly/ItdXKM."
Ef9_Shq0b4M,,Tracey Thorn - Dancefloor (Pearson And Lindblad Italo Remix),TraceyThornVEVO,,2018-04-25T07:00:00Z,,,,,,,,,,"Music video by Tracey Thorn performing Dancefloor. © 2018 Unmade Road Ltd., under exclusive license to Caroline International http://vevo.ly/4Vi0Qx."
jJ3wsJAv9Wc,,Tracey Thorn - Sister (Andrew Weatherall Remix) ft. Corinne Bailey Rae,TraceyThornVEVO,,2018-02-22T09:00:02Z,,,,,,,,,,"Music video by Tracey Thorn performing Sister. (C) 2018 Unmade Road Ltd., under exclusive license to Caroline International http://vevo.ly/Vk3kBK."
JcPIzb-w0oU,,Tracey Thorn - Dancefloor (Powerdance Extended Disco Version),TraceyThornVEVO,,2018-04-25T07:00:01Z,,,,,,,,,,"Music video by Tracey Thorn performing Dancefloor. © 2018 Unmade Road Ltd., under exclusive license to Caroline International http://vevo.ly/SSnUmQ."
ShCRN3tFy80,,Jack White - Over and Over and Over,JackWhiteVEVO,,2018-03-23T14:00:03Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
yQxm-dFp0Og,,Jack White - Respect Commander (Audio),JackWhiteVEVO,,2018-01-10T16:59:00Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
8n0PUXewaC0,,Jack White - Over and Over and Over (Audio),JackWhiteVEVO,,2018-03-01T18:00:00Z,,,,,,,,,,Art direction: Nathanio Strimpopulos Animation & Editing: Tristan McNatt Illustrations: Caitlin Parker JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit ...
c24Wp4N34oA,,Jack White - Ice Station Zebra (Audio),JackWhiteVEVO,,2018-03-21T16:00:04Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
VFnXRntc9XA,,Jack White - Corporation (Audio),JackWhiteVEVO,,2018-01-26T05:01:00Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
lQe3JXZyyb8,,Jack White - Connected By Love (Live on SNL),JackWhiteVEVO,,2018-04-15T18:17:22Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
WyWqEFeKX2E,,Jack White - Connected By Love,JackWhiteVEVO,,2018-01-10T17:00:07Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
oQI_x-eQgEw,,Jack White - Over and Over and Over (Live on SNL),JackWhiteVEVO,,2018-04-15T18:12:40Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
RT3CXj7-t_k,,Jack White - &quot;Over and Over and Over&quot; // Live at the Garage in London // 03.28.2018,JackWhiteVEVO,,2018-05-31T13:58:03Z,,,,,,,,,,#JackWhite #OverAndOverAndOver #Vevo #Alternative #Live.
QClzlZTXj4Y,,Jack White - Servings and Portions from my Boarding House Reach,JackWhiteVEVO,,2017-12-12T14:00:01Z,,,,,,,,,,"JACK WHITE 2018 TOUR 4/19: Little Caesars Arena - Detroit, MI (SOLD OUT) 4/20: Eagles Ballroom - Milwaukee, WI (SOLD OUT) 4/21: 20 Monroe - Grand ..."
JrO46CJd9ns,,Jay Rock - WIN,JayRockVEVO,,2018-05-30T16:00:01Z,,,,,,,,,,Music video by Jay Rock performing WIN. © 2018 Top Dawg Ent. http://vevo.ly/kGxPop.
RGUOPiXhRRo,,Jay Rock - The Bloodiest (Audio),JayRockVEVO,,2018-06-08T05:00:57Z,,,,,,,,,,"Music video by Jay Rock performing The Bloodiest. © 2018 Top Dawg Ent., under exclusive license to Interscope Records http://vevo.ly/93ksOk."
3Po4tZ_kfcU,,"Jay Rock, Kendrick Lamar, Future, James Blake - King&#39;s Dead (Official Pseudo Video)",JayRockVEVO,,2018-01-12T05:00:00Z,,,,,,,,,,"Music video by Jay Rock, Kendrick Lamar, Future, James Blake performing King's Dead. (C) 2018 Aftermath Records http://vevo.ly/jDTg7j #JayRock ..."
VwAnsAUYnw4,,"Jay Rock, Kendrick Lamar, Future, James Blake - King&#39;s Dead (Official Music Video)",JayRockVEVO,,2018-02-15T20:00:02Z,,,,,,,,,,"Music video by Jay Rock, Kendrick Lamar, Future, James Blake performing King's Dead. (C) 2018 Aftermath Records http://vevo.ly/OA5yJn #JayRock ..."
SubOCo5aQuQ,,Jay Rock - Win (Audio),JayRockVEVO,,2018-05-16T04:00:01Z,,,,,,,,,,"Music video by Jay Rock performing Win. © 2018 Top Dawg Ent., under exclusive license to Interscope Records http://vevo.ly/bZZQk0."
RREIsMlGlos,,Rachel Carter Smith riding a bull!,Gatorade,,2018-03-18T12:30:05Z,,,,,,,,,,"Funny, sexy video of Rachel and her friends riding a bull."
FaSrbXBz1I0,,Phillip Phillips - Into The Wild (Audio),PhilPhillipsVEVO,,2018-01-12T05:00:01Z,,,,,,,,,,"Music video by Phillip Phillips performing Into The Wild. (C) 2017 19 Recordings, Inc. under exclusive license to Interscope Records http://vevo.ly/jFqXwd ..."
O-6DNhGl6Zo,,Phillip Phillips - Dance With Me (Audio),PhilPhillipsVEVO,,2017-12-08T05:00:00Z,,,,,,,,,,#PhillipPhillips #DanceWithMe #Vevo #Pop #OfficialAudio.
6E7KebqrkW0,,Santa Ana Winds Update - NWS San Diego,NWSSanDiego,,2017-12-08T20:05:45Z,,,,,,,,,,"Santa Ana winds will continue through the weekend and get stronger on Sunday, resulting in another increase in the fire weather threat in Southern California."
r3Q50q3qjSg,,Thanksgiving Week Outlook - NWS San Diego,NWSSanDiego,,2017-11-19T19:49:48Z,,,,,,,,,,"Warm and Dry this week with record highs possible Thanksgiving Day. ------------------------- National Weather Service Weather Forecast Office San Diego, CA ..."
w4n1XcBdwFk,,Strong Santa Ana Wind and Extreme Fire Danger - NWS San Diego,NWSSanDiego,,2017-12-06T00:07:53Z,,,,,,,,,,A prolonged intense Santa Ana wind event will create extreme fire danger. This is expected to peak in intensity on Thursday and continue to Saturday. Very dry ...
NydrhHhOBXo,,NWS Skywarn Weather Spotter Training (Socal full version) - 2018,NWSSanDiego,,2018-04-11T22:38:04Z,,,,,,,,,,Want to volunteer for weather spotter reporting? Learn about weather hazards of Southern California? Help save lives and property from hazardous weather?
MAK2tKVmAFs,,First Substantial Rainfall of the Season Early Next Week,NWSSanDiego,,2018-01-05T00:42:45Z,,,,,,,,,,"NWS San Diego Meteorologist Dan Gregoria discusses a Pacific storm which will impact Southern California early next week, especially Tuesday, Jan 9th, ..."
FT5REpzCvjA,,Wet Weather Pattern Late This Week - NWS San Diego,NWSSanDiego,,2018-03-11T18:32:28Z,,,,,,,,,,"A few weather systems will move into So-Cal Wednesday through Sunday, possibly bringing heavy precipitation with some impacts. ------------------------- National ..."
PbD4KX2w3Ec,,First Significant Winter Storm for Heavy Precipitation and Wind - NWS San Diego,NWSSanDiego,,2018-01-06T21:03:42Z,,,,,,,,,,The first significant storm of the winter 2017-18 season will develop rain and winds on Monday. A strong cold front and upper level trough will slam into Southern ...
5Soyc6Lkm_g,,Weather Briefing for Atmospheric Rain Potential # 2 - NWS San Diego,NWSSanDiego,,2018-03-20T22:13:01Z,,,,,,,,,,Here is a updated weather briefing video for the incoming atmospheric river that will impact southern California. This system will bring the heaviest rain ...
9QHu9qeQfJE,,"Strong Santa Ana Winds Next Week, December 4-7th",NWSSanDiego,,2017-12-02T04:39:35Z,,,,,,,,,,"A Strong Santa Wind event is setting up next week, December 4-7, 2017. The forecast and potential impacts are discusses."
--eizV2HaS0,,Wet Saturday Weather and Possible Stronger Storm Late Next Week - NWS San Diego,NWSSanDiego,,2018-03-09T21:49:37Z,,,,,,,,,,This is an updated video briefing for the wet weather expected to develop on Saturday and end early Sunday. Then a stronger storm could bring significant ...
2F9pL06IC8k,,PJ Morton feat. YEBBA How Deep Is Your Love ‘Gumbo Unplugged’,pjmorton,,2018-02-15T21:19:19Z,,,,,,,,,,PJ Morton's performance of How Deep Is Your Love from his Gumbo Unplugged album Available MARCH 9TH.
C1fRIyBW4kk,,PJ Morton First Began &#39;Official Music Video&#39;,pjmorton,,2018-01-24T15:07:05Z,,,,,,,,,,PJ Morton First Began Official Music Video directed by Erik Parker.
Zj1V7cGAjzw,,PJ Morton feat. Lecrae Religion (remix) Official Music Video,pjmorton,,2017-12-20T17:42:54Z,,,,,,,,,,Official Music Video for the remix of 'Religion' from PJ Morton's Grammy nominated album 'Gumbo'. Directed by Dustbrand Films.
gwYlNnVgrpA,,Cheesy Hush Puppies,ByronTalbott,,2018-03-02T22:00:23Z,,,,,,,,,,Anyone ever wanted to wrap something in gooey melted cheese and never look back? This is your chance and hush puppies are your vessel my friends! Queso ...
3j_6s6jEoBs,,Fondant Potatoes,ByronTalbott,,2017-12-01T20:58:56Z,,,,,,,,,,"It's amazing what a little prep and a few ingredients can do to some good ol' potatoes. Super tender, crispy edges, buttery, aromatic, cooked to perfection."
sXv9pTXD2T8,,The Bánh Mì,ByronTalbott,,2017-12-19T22:11:54Z,,,,,,,,,,I used to eat this sandwich at a local spot a little further than where I live now and I've always ALWAYS wanted to tackle this recipe since its a bit of a trek to get ...
euR6OVTeo_Y,,Spinach Artichoke Sliders,ByronTalbott,,2017-11-29T21:47:28Z,,,,,,,,,,This one goes out to all the spinach & artichoke fans that are tired of not knowing whether or not you're getting enough artichoke in every bite. SUBSCRIBE: ...
DBq9Z3OToN0,,Curried Scallops,ByronTalbott,,2018-02-21T04:37:20Z,,,,,,,,,,I absolutely LOVE cooking scallops this way! The best part about it is that you can switch up the dry spice that gets dusted on the scallop for different varieties of ...
LVrBvwSvJKk,,Bourbon &amp; Guajillo Oxtail Enchiladas,ByronTalbott,,2018-01-29T22:53:43Z,,,,,,,,,,"When enchiladas get a little boring, go grab some oxtails, some bourbon, and guajillo peppers...braise em, roll 'em up, make 'em all saucy, and top 'em with ..."
mJCVejXhpx8,,Truffle Pappardelle Pasta,ByronTalbott,,2018-02-04T05:04:33Z,,,,,,,,,,"CALLING ALL TRUFFLE LOVERS!! CALLING ALL PASTA LOVERS!!! This is the recipe that will set your diet back a few days or maybe a few weeks, but it will ..."
3O1HwV4XviU,,Butternut Squash Gratin,ByronTalbott,,2018-02-14T20:31:18Z,,,,,,,,,,"Butternut squash is always a winner in my book, but put it in a gratin and top it with mounds of cheese and it becomes just so ridiculously sweet. This dish work ..."
OYXKEotMGwA,,Granita 6 Ways (kids edition),ByronTalbott,,2018-04-16T19:22:30Z,,,,,,,,,,"Granita is kind of a no-brainer recipe when it comes time for the warmer months, but even on chilly days this makes for a really fun practice in your home."
R5RrIJybF38,,Short Rib Breakfast Hash,ByronTalbott,,2018-03-05T20:12:59Z,,,,,,,,,,Breakfast hash is one of my absolute FAVORITE things to order when I go out to a decent b-fast or brunch cafe and I thought it would be a good idea to show you ...
7t70fKk7tO8,,avengers: infinity war (SPOILERS),ProZD,,2018-04-30T18:19:21Z,,,,,,,,,,"My Twitter: https://twitter.com/prozd My Let's Play channel, Press Buttons n Talk: https://www.youtube.com/channel/UCSHsNH4FZXFeSQMJ56AdrBA My ..."
s-0DuYcWeBE,,if the Pokemon TV show were like the games (feat. Veronica Taylor),ProZD,,2018-02-12T22:19:01Z,,,,,,,,,,"Special thank you to Veronica Taylor @TheVeronicaT on Twitter @theveronicat on Instagram My Twitter: https://twitter.com/prozdkp My Let's Play channel, Press ..."
