,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description ,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
0,hU0xKPHpUZ4,,I TRIED FOLLOWING A JACLYN HILL MAKEUP TUTORIAL | OMG LOL,RawBeautyKristi,,2018-02-20T01:00:01Z,,2091480,116926,1246,12153,https://i.ytimg.com/vi/hU0xKPHpUZ4/hqdefault.jpg,,,,Hey guys! Today I hopped on the trend and tried following a Jaclyn Hill Makeup Tutorial (well 2 of them) I also tell a story of the first time I met her and do a little ...,,,,,,,,,,,,,,,,,,,,,,,,
0,mFsWoyCTVlc,,FULL FACE USING ONLY MY FINGERS (NO BRUSHES) CHALLENGE | RawBeautyKristi,RawBeautyKristi,,2018-03-31T00:00:01Z,,142984,11101,82,1709,https://i.ytimg.com/vi/mFsWoyCTVlc/hqdefault.jpg,,,,Hey guys! today is just a fun laid back not so serious video of me doing my full face using only my fingers makeup challenge! the video I was GOING to film (thats ...,,,,,,,,,,,,,,,,,,,,,,,,
0,fnFqVlQ61tU,,HE TRIED TO PUT ME IN HIS TRUNK!? | STORYTIME | WEIRD UBER EXPERIENCES,RawBeautyKristi,,2018-01-13T01:00:01Z,,63350,6141,81,1054,https://i.ytimg.com/vi/fnFqVlQ61tU/hqdefault.jpg,,,,"Hey guys, today is a little different - I have lots of stories from my life that I don't just want to live in my head, I have to let them out haha! Today I am gonna talk ...",,,,,,,,,,,,,,,,,,,,,,,,
0,j-Hk2LLhUlc,,WORST BEAUTY PRODUCTS OF 2017 | LEAST FAVORITE MAKEUP THIS YEAR,RawBeautyKristi,,2017-12-30T01:00:02Z,,230196,11663,237,2191,https://i.ytimg.com/vi/j-Hk2LLhUlc/hqdefault.jpg,,,,Hey guys! today is a collection of what I believe to be the WORST makeup launches/products I tried this year in 2017. This in NO way is saying that the brands ...,,,,,,,,,,,,,,,,,,,,,,,,
0,BBy5Ef1P3PQ,,SO EASY! | HOW TO APPLY FALSE EYELASHES | EVERYTHING YOU NEED TO KNOW!,RawBeautyKristi,,2018-02-15T01:00:00Z,,221874,13846,143,1593,https://i.ytimg.com/vi/BBy5Ef1P3PQ/hqdefault.jpg,,,,Hey guys today is a full video that has been HIGHLY requested for the longest time - this is an IN DEPTH video ALL about how to apply false eyelashes and why ...,,,,,,,,,,,,,,,,,,,,,,,,
0,-jhyP7TaOGk,,GLAMMING MY SISTER &amp; ANSWERING YOUR QUESTIONS *Cringe lol*,RawBeautyKristi,,2018-06-05T00:00:02Z,,416840,27934,159,5894,https://i.ytimg.com/vi/-jhyP7TaOGk/hqdefault.jpg,,,,Hey guys! Today I glammed my sister for a video and am answering your questions that you guys asked on Twitter - I hope you guys love this video! Foundation ...,,,,,,,,,,,,,,,,,,,,,,,,
0,9q7Vrga2wgU,,HUGE FAIL! | USING EVERY EYESHADOW IN THE PALETTE CHALLENGE | SEPHORA PRO EDITORIAL,RawBeautyKristi,,2018-02-01T01:00:00Z,,169062,11891,202,2137,https://i.ytimg.com/vi/9q7Vrga2wgU/hqdefault.jpg,,,,Hey guys lol.. Todays video was supposed to be really cool and really well done with amazing makeup and such a challenge.. after 12 colors or so my eyes ...,,,,,,,,,,,,,,,,,,,,,,,,
0,LVOMbSC1Be0,,MIXING ALL MY FOUNDATIONS TOGETHER .. DEFINITELY.. INTERESTING LOL,RawBeautyKristi,,2018-01-27T01:00:00Z,,149769,7753,148,1004,https://i.ytimg.com/vi/LVOMbSC1Be0/hqdefault.jpg,,,,"Hey guys!! I have seen this going ALLLLL over the internet lately, I believe this originated with Safiya Nygaard and I thought I would give it a go! I will link her ...",,,,,,,,,,,,,,,,,,,,,,,,
0,Hh0oR3yQzNQ,,Budweiser | Service Never Stops,Budweiser,,2018-05-21T13:00:07Z,,6043579,31319,519,2527,https://i.ytimg.com/vi/Hh0oR3yQzNQ/hqdefault.jpg,,,,"40 scholarship recipients. 10 Budweiser brewers. One life-changing moment. Since 2011, Budweiser has donated $14 million to help support the families of our ...",,,,,,,,,,,,,,,,,,,,,,,,
0,-HvoxZiNQO8,,Budweiser | The Making of “Beer Country” | Behind The Scenes,Budweiser,,2018-02-02T21:13:59Z,,17858,350,12,21,https://i.ytimg.com/vi/-HvoxZiNQO8/hqdefault.jpg,,,,Get ready to see the Clydesdales like you've never seen them before. We go behind the scenes of our “Beer Country” commercial so you can meet the team and ...,,,,,,,,,,,,,,,,,,,,,,,,
0,6onY7e38AR0,,"Budweiser | This Bud&#39;s For The Journey, This Bud&#39;s For Mars",Budweiser,,2018-05-04T13:00:04Z,,12442,145,5,7,https://i.ytimg.com/vi/6onY7e38AR0/hqdefault.jpg,,,,Reaching Mars is the ultimate dream for mankind. And we're up for the journey. That's why Budweiser's on a mission to become the first beer on Mars.,,,,,,,,,,,,,,,,,,,,,,,,
0,QHU3vL0x7co,,Budweiser | Live From The Clydesdales’ Stables for Super Bowl 52 | #ThisBudsForYou,Budweiser,,2018-02-05T19:09:31Z,,109211,1406,129,93,https://i.ytimg.com/vi/QHU3vL0x7co/hqdefault.jpg,,,,We were live from the Clydesdales stables in St. Louis. Watch the Super Bowl with America's favorite four-legged friends. #ThisBudsForYou #ClydesdaleCam.,,,,,,,,,,,,,,,,,,,,,,,,
0,I90jZhm-xLg,,Budweiser | Renewable Electricity | :30,Budweiser,,2018-04-17T12:27:43Z,,555061,118,12,17,https://i.ytimg.com/vi/I90jZhm-xLg/hqdefault.jpg,,,,"Beginning today, all Budweiser sold in the US will feature our “100% Renewable Electricity” symbol. Our new label celebrates the renewable electricity we ...",,,,,,,,,,,,,,,,,,,,,,,,
0,2gg4nVqq_Rw,,Budweiser | Baseball Fans Don&#39;t Just Drink Budweiser | :30,Budweiser,,2018-03-29T15:57:05Z,,9051,91,5,18,https://i.ytimg.com/vi/2gg4nVqq_Rw/hqdefault.jpg,,,,MLB fans do a lot more with their Budweiser than drink it. They spill it. They sacrifice it to the foul ball gods. Whenever legendary moments happen this MLB ...,,,,,,,,,,,,,,,,,,,,,,,,
0,M3miJmXQpJ4,,Budweiser | K.Flay | Surrounding Yourself with Good People,Budweiser,,2017-12-08T12:59:19Z,,1411,36,6,1,https://i.ytimg.com/vi/M3miJmXQpJ4/hqdefault.jpg,,,,"Kristine Meredith Flaherty, a.k.a. K.Flay, spins unapologetic lyrics with rock & roll beats to create a style all her own. Born in Wilmette, Illinois, the genre-defying ...",,,,,,,,,,,,,,,,,,,,,,,,
0,pDU0bhjRZz8,,Budweiser | Astros Opening Day | Never Settle,Budweiser,,2018-03-29T18:50:25Z,,4046,57,4,1,https://i.ytimg.com/vi/pDU0bhjRZz8/hqdefault.jpg,,,,Let's raise a Bud to the legends who never settle.,,,,,,,,,,,,,,,,,,,,,,,,
0,JcCdwYCw8OE,,Budweiser | Basketball Fans Don&#39;t Just Drink Budweiser | :30,Budweiser,,2018-02-28T19:36:14Z,,10647,53,3,11,https://i.ytimg.com/vi/JcCdwYCw8OE/hqdefault.jpg,,,,NBA fans do a lot more with their Budweiser than drink it. They clench it. They rebound it. They beg it for a buzzer beater. Whenever legendary moments happen ...,,,,,,,,,,,,,,,,,,,,,,,,
0,SeVYqisjAQk,,Sheryl Crow - The Dreaming Kind (Official Music Video),Sherylcrow,,2017-12-11T10:00:01Z,,104555,1303,215,169,https://i.ytimg.com/vi/SeVYqisjAQk/hqdefault.jpg,,,,The tragedy in Newtown 5 years ago and the countless lives lost in mass shootings since have weighed heavily on my heart. I felt compelled to write “The ...,,,,,,,,,,,,,,,,,,,,,,,,
0,4yG_k2Zlw7Y,,GOING FISHING. A Stop motion Animation by Guldies,Guldies,,2018-01-10T21:26:00Z,,113752266,257131,76634,4206,https://i.ytimg.com/vi/4yG_k2Zlw7Y/hqdefault.jpg,,,,"2500 still pictures (4530 taken) played in 18 FPS. Made in my bedroom on my desk. Shot with a Canon EOS 600D. Animated in Dragonframe, edited in ...",,,,,,,,,,,,,,,,,,,,,,,,
0,R-pYAigmkIs,,GOING FISHING - How it was made #1,Guldies,,2018-02-19T21:41:48Z,,1523320,8838,1121,439,https://i.ytimg.com/vi/R-pYAigmkIs/hqdefault.jpg,,,,HELLO EVERYONE!! Here I try to show you TWO of the many sequences in Going Fishing. It is a lot to go through so I think I have to make at least one more of ...,,,,,,,,,,,,,,,,,,,,,,,,
0,Zp9j_O9DIHg,,GOING FISHING - How it was made #2,Guldies,,2018-04-14T17:22:25Z,,3640326,10950,2367,352,https://i.ytimg.com/vi/Zp9j_O9DIHg/hqdefault.jpg,,,,"Thank you so much to all my Patrons. I'm the luckiest guy alive: KwaidanFan, David Senf, Charlie, Joshua James Cross, Marc Noworyta, Matt, Vincent Chu, ...",,,,,,,,,,,,,,,,,,,,,,,,
0,i874i0niTtg,,"One Bit, Noah Cyrus - My Way (Audio)",OneBitMusicVEVO,,2017-11-24T08:00:02Z,,863648,9041,316,158,https://i.ytimg.com/vi/i874i0niTtg/hqdefault.jpg,,,,"Lyrics: Verse 1 Don't think you can run Before the trigger No way that I'm done Two feet on the floor No no, you go figure Whose back's to the wall Watch me ...",,,,,,,,,,,,,,,,,,,,,,,,
0,wYeMe6_ISKc,,"One Bit, Noah Cyrus - My Way (Official Video)",OneBitMusicVEVO,,2018-01-08T14:00:04Z,,9710939,129784,7057,3373,https://i.ytimg.com/vi/wYeMe6_ISKc/hqdefault.jpg,,,,"--- Lyrics: [Intro] Why can't we do this Why can't we do this (hey) [Verse 1] Don't think you can run, before the trigger No way that I'm done (no way, no way, ...",,,,,,,,,,,,,,,,,,,,,,,,
0,ND7i7cDoTZM,,"One Bit, Noah Cyrus - My Way (Acoustic) [Audio]",OneBitMusicVEVO,,2018-01-05T00:00:01Z,,18970,515,12,27,https://i.ytimg.com/vi/ND7i7cDoTZM/hqdefault.jpg,,,,"Music video by One Bit, Noah Cyrus performing My Way (Acoustic) (Audio). (C) 2017 Ministry of Sound Recordings Limited http://vevo.ly/trE4wQ.",,,,,,,,,,,,,,,,,,,,,,,,
0,0EkTMTOtK_M,,"One Bit, Noah Cyrus - My Way (iLL BLU Remix) (Audio)",OneBitMusicVEVO,,2017-12-22T00:01:00Z,,101413,1238,111,24,https://i.ytimg.com/vi/0EkTMTOtK_M/hqdefault.jpg,,,,"Music video by One Bit, Noah Cyrus performing My Way (iLL BLU Remix) (Audio). (C) 2017 Ministry of Sound Recordings Limited http://vevo.ly/gFSyMx.",,,,,,,,,,,,,,,,,,,,,,,,
0,oTrmwo2fbbw,,"One Bit, Noah Cyrus - My Way (Catchment Remix) (Audio)",OneBitMusicVEVO,,2017-12-22T00:01:01Z,,14693,203,9,9,https://i.ytimg.com/vi/oTrmwo2fbbw/hqdefault.jpg,,,,"Music video by One Bit, Noah Cyrus performing My Way (Catchment Remix) (Audio). (C) 2017 Ministry of Sound Recordings Limited http://vevo.ly/XXhv50.",,,,,,,,,,,,,,,,,,,,,,,,
0,IXNrHusLXoM,,Avicii - Friend Of Mine (Original Video) ft. Vargas &amp; Lagola,AviciiOfficialVEVO,,2017-12-31T11:00:07Z,,20781538,286492,5439,17806,https://i.ytimg.com/vi/IXNrHusLXoM/hqdefault.jpg,,,,Agency: Black Dalmatian Films/OPA PEOPLE Written by: @unkowngenius Directed by: Tobias Leo Nordquist Production Company: Composite Producers: ...,,,,,,,,,,,,,,,,,,,,,,,,
0,M0X3jVSVzao,,Avicii - You Be Love (Original Video) ft. Billy Raffoul,AviciiOfficialVEVO,,2017-12-20T14:00:06Z,,12487869,191226,4475,6195,https://i.ytimg.com/vi/M0X3jVSVzao/hqdefault.jpg,,,,Agency: Black Dalmatian Films/OPA PEOPLE Production Company: DIKTATOR Director: TNT Producer: Simon Hernadi Executive Producer: Manga Minja ...,,,,,,,,,,,,,,,,,,,,,,,,
0,mGrE_dvyRtA,,Avicii - Lonely Together “ Alan Walker Remix” ft. Rita Ora,AviciiOfficialVEVO,,2017-11-17T14:00:06Z,,2022124,53079,960,2144,https://i.ytimg.com/vi/mGrE_dvyRtA/hqdefault.jpg,,,,Listen to Avicii's latest single “SOS” here: https://Avicii.lnk.to/SOS.,,,,,,,,,,,,,,,,,,,,,,,,
0,f9psILoYmCc,,"Freeze! NZ Police’s most entertaining recruitment video, yet!",NZPoliceRecruitment,,2017-11-26T04:00:04Z,,1819363,32707,1137,250,https://i.ytimg.com/vi/f9psILoYmCc/hqdefault.jpg,,,,"With over 70 real cops, the police band, police cats, helicopters, and stunts we're here to encourage a range of New Zealanders to join our team. We want our ...",,,,,,,,,,,,,,,,,,,,,,,,
0,UDri-PZ4Rz8,,"Freeze! NZ Police’s most entertaining recruitment video, yet!",NZPoliceRecruitment,,2017-11-29T02:31:20Z,,32338,254,10,0,https://i.ytimg.com/vi/UDri-PZ4Rz8/hqdefault.jpg,,,,"With over 70 real cops, the police band, police cats, helicopters, and stunts we're here to encourage a range of New Zealanders to join our team. We want our ...",,,,,,,,,,,,,,,,,,,,,,,,
0,1VUF1QkugRI,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes,DrinkBODYARMOR,,2018-04-19T16:38:18Z,,18881,118,3,10,https://i.ytimg.com/vi/1VUF1QkugRI/hqdefault.jpg,,,,"Behind the Scenes: ""Thanks..."" Written and Directed by Kobe Bryant. Featuring: James Harden, Mike Trout, Skylar Diggins-Smith and Kristaps Porzingis.",,,,,,,,,,,,,,,,,,,,,,,,
0,ZobFLRmLchg,,BODYARMOR Sports Drink | Megan Rapinoe vs. Giovani dos Santos,DrinkBODYARMOR,,2018-03-07T14:45:58Z,,5131,54,5,2,https://i.ytimg.com/vi/ZobFLRmLchg/hqdefault.jpg,,,,Watch new Team BODYARMOR soccer stars Giovani dos Santos and Megan Rapinoe compete against each other in a penalty shootout!,,,,,,,,,,,,,,,,,,,,,,,,
0,qDQQYklkdJA,,BODYARMOR Sports Drink | Ryan Blaney,DrinkBODYARMOR,,2018-05-24T14:16:04Z,,2996,44,3,4,https://i.ytimg.com/vi/qDQQYklkdJA/hqdefault.jpg,,,,Ever wonder what it takes to make a NASCAR Champion? Go behind the scenes with Ryan Blaney and Team Penske.,,,,,,,,,,,,,,,,,,,,,,,,
0,kmUdLlD2UR8,,BODYARMOR LYTE | LYTE POWER SPEED: DUSTIN JOHNSON,DrinkBODYARMOR,,2018-05-08T11:53:10Z,,147864,4,0,0,https://i.ytimg.com/vi/kmUdLlD2UR8/hqdefault.jpg,,,,"Pro Golfer Dustin Johnson uses LYTE POWER & SPEED to dominate on the course. BODYARMOR LYTE: The Naturally Sweetened, Low-Calorie Sports Drink.",,,,,,,,,,,,,,,,,,,,,,,,
0,qZ9mSohcd6w,,BODYARMOR SportWater l Be Water ft. Bruce Lee,DrinkBODYARMOR,,2018-05-15T13:44:20Z,,304734,69,0,7,https://i.ytimg.com/vi/qZ9mSohcd6w/hqdefault.jpg,,,,"The FIRST water created for athletes, by athletes. Sport Performance pH 8+, Electrolytes for Sport & Wide-Mouth Bottle. Featuring James Harden, Mike Trout, ...",,,,,,,,,,,,,,,,,,,,,,,,
0,0gbw6xe1wuQ,,BODYARMOR Sports Drink | Mike Trout &quot;Thanks...&quot;,DrinkBODYARMOR,,2018-04-18T11:44:03Z,,280820,152,11,6,https://i.ytimg.com/vi/0gbw6xe1wuQ/hqdefault.jpg,,,,Mike Trout wouldn't use an outdated workout machine to be ALL-STAR Mike Trout. So why would he choose an outdated sports drink? Switch to BODYARMOR ...,,,,,,,,,,,,,,,,,,,,,,,,
0,1Jr7rXptqZs,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes - Mike Trout,DrinkBODYARMOR,,2018-04-19T16:38:42Z,,1085,10,0,0,https://i.ytimg.com/vi/1Jr7rXptqZs/hqdefault.jpg,,,,"Behind the Scenes: ""Thanks..."" featuring Mike Trout. Written and Directed by Kobe Bryant.",,,,,,,,,,,,,,,,,,,,,,,,
0,rmvQGfKVRDI,,Q&amp;A | BODYARMOR LYTE | LYTE POWER SPEED: MEGAN RAPINOE Q&amp;A,DrinkBODYARMOR,,2018-05-08T16:47:56Z,,1816,31,4,2,https://i.ytimg.com/vi/rmvQGfKVRDI/hqdefault.jpg,,,,"Megan Rapinoe discusses her training, hydration and nutrition regiment.",,,,,,,,,,,,,,,,,,,,,,,,
0,Dh50bsTfuUQ,,BODYARMOR Sports Drink | &quot;Thanks...&quot; Behind the Scenes - Skylar Diggins-Smith,DrinkBODYARMOR,,2018-04-19T16:39:07Z,,1549,18,1,1,https://i.ytimg.com/vi/Dh50bsTfuUQ/hqdefault.jpg,,,,"Behind the Scenes: ""Thanks..."" featuring Skylar Diggins-Smith. Written and Directed by Kobe Bryant.",,,,,,,,,,,,,,,,,,,,,,,,
0,rQY0vgvUB8U,,BODYARMOR Sports Drink | Skylar Diggins-Smith &quot;Thanks...&quot;,DrinkBODYARMOR,,2018-04-18T11:43:26Z,,329263,123,10,12,https://i.ytimg.com/vi/rQY0vgvUB8U/hqdefault.jpg,,,,"Skylar Diggins-Smith wouldn't use an outdated workout plan. So why would she choose an outdated sports drink? Switch to BODYARMOR Sports Drink, the ...",,,,,,,,,,,,,,,,,,,,,,,,
0,JbWauFAMtzg,,Exposing Our Instagram Explore Pages!,AmazingPhil,,2018-03-07T21:56:46Z,,3012149,195408,635,14124,https://i.ytimg.com/vi/JbWauFAMtzg/hqdefault.jpg,,,,Music: kevin macleod: incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,o8lSb-UOA3M,,Dan and Phil Video Bloopers 2017!,AmazingPhil,,2018-01-10T19:30:44Z,,1687830,152514,352,7830,https://i.ytimg.com/vi/o8lSb-UOA3M/hqdefault.jpg,,,,Music: kevin macleod: incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,6tVdiKBcQWY,,Easter Baking - BUNNY BISCUITS!,AmazingPhil,,2018-03-31T20:34:28Z,,2138094,163591,500,15843,https://i.ytimg.com/vi/6tVdiKBcQWY/hqdefault.jpg,,,,Music - Kevin Macleod Incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,gwrfwx1QcDQ,,Phil is not on fire 9,AmazingPhil,,2017-11-24T21:06:50Z,,5391809,352607,2325,48363,https://i.ytimg.com/vi/gwrfwx1QcDQ/hqdefault.jpg,,,,"The whiskers are back and we're feeling fine, let's see what happens in Phil is not on fire 9! New merch! 10% off with code BLACKFRIDAY (until Monday night) ...",,,,,,,,,,,,,,,,,,,,,,,,
0,MYmQlBpF5e0,,UK vs JAPAN School Lunches! with Dan and Phil,AmazingPhil,,2017-12-11T19:41:44Z,,3367053,185520,844,21230,https://i.ytimg.com/vi/MYmQlBpF5e0/hqdefault.jpg,,,,Music: kevin macleod: incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,0i-NIcn3oVE,,Reacting to my DELETED VIDEOS!,AmazingPhil,,2018-06-01T22:48:17Z,,1048005,108837,279,7199,https://i.ytimg.com/vi/0i-NIcn3oVE/hqdefault.jpg,,,,I trawl through some of my old private videos and look at some questionable choices in both content and hair I have made in my 10 years on YouTube! SEE US ...,,,,,,,,,,,,,,,,,,,,,,,,
0,4VNVdRLC6sI,,Why I Changed My Emo Hair,AmazingPhil,,2018-05-15T17:47:00Z,,1252452,143741,452,13708,https://i.ytimg.com/vi/4VNVdRLC6sI/hqdefault.jpg,,,,Music: Kevin Macleod Incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,akNs04ef_Co,,I Read A Letter From My Younger Self,AmazingPhil,,2018-01-25T20:46:40Z,,1206272,134737,721,8672,https://i.ytimg.com/vi/akNs04ef_Co/hqdefault.jpg,,,,Music: kevin macleod: incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,NtmHQC2K8lc,,Drawing My Viewers Challenge!,AmazingPhil,,2018-02-12T22:09:35Z,,703923,92323,298,6831,https://i.ytimg.com/vi/NtmHQC2K8lc/hqdefault.jpg,,,,Music: kevin macleod: incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,iQOCFA9HI2g,,A Week in the Life of Dan and Phil!,AmazingPhil,,2018-04-22T20:57:44Z,,1763619,141967,368,12406,https://i.ytimg.com/vi/iQOCFA9HI2g/hqdefault.jpg,,,,Music: Kevin Macleod Incompetech.com.,,,,,,,,,,,,,,,,,,,,,,,,
0,BJ4SWXx-JlM,,Maddie Poppe &amp; Caleb Lee Hutchinson Reveal When They Started Dating On GMA,MrTreknation,,2018-05-22T11:59:57Z,,123993,637,9,37,https://i.ytimg.com/vi/BJ4SWXx-JlM/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,PJLy0Ows4KI,,Miley Cyrus Performs &quot;Climb&quot; (March For Our Lives),MrTreknation,,2018-03-24T17:54:53Z,,783051,27099,534,983,https://i.ytimg.com/vi/PJLy0Ows4KI/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,_QufBstcsrc,,Morgan Freeman - Receives Life Achievement  (SAG Awards 2018),MrTreknation,,2018-01-22T02:27:48Z,,585109,5484,392,687,https://i.ytimg.com/vi/_QufBstcsrc/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,KXxjBTCXvng,,Which Word Do You Hear &quot;YANNY or LAUREL&quot;  (GMA Hosts Debate),MrTreknation,,2018-05-16T12:07:35Z,,20770,83,5,19,https://i.ytimg.com/vi/KXxjBTCXvng/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,KxUuGM1PmNY,,Maddie Poppe Interviewed &amp; Performs &quot;Going Going Gone&quot; (Kelly &amp; Ryan),MrTreknation,,2018-05-22T13:59:36Z,,49124,448,15,57,https://i.ytimg.com/vi/KxUuGM1PmNY/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NNtM3ydoB3M,,Alabama&#39;s Winning Freshman QB &amp; Sideline Proposal (National Championship),MrTreknation,,2018-01-09T13:01:20Z,,46995,259,8,51,https://i.ytimg.com/vi/NNtM3ydoB3M/hqdefault.jpg,,,,Tua Tagovailoa & Bradley Bozeman.,,,,,,,,,,,,,,,,,,,,,,,,
0,_4MCZm-5ytM,,MAX Performs Lights Down Low (LIVE GMA Wedding),MrTreknation,,2018-05-31T13:07:29Z,,5943,87,1,5,https://i.ytimg.com/vi/_4MCZm-5ytM/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NXU8psx2oE8,,Gal Gadot Receives The #SeeHer Award (Critics Choice 2018),MrTreknation,,2018-01-12T02:08:41Z,,484574,5823,299,589,https://i.ytimg.com/vi/NXU8psx2oE8/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ZYsRCg28dkk,,Ariana Grande Performs &quot;Be Alright&quot;  (March For Our Lives),MrTreknation,,2018-03-24T18:13:12Z,,51342,1430,52,134,https://i.ytimg.com/vi/ZYsRCg28dkk/hqdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,mo07yhN9K5w,,Ryan Gets Selfie With Timberlake Super Bowl Halftime (GMA Interview),MrTreknation,,2018-02-05T12:45:36Z,,38427,135,11,58,https://i.ytimg.com/vi/mo07yhN9K5w/hqdefault.jpg,,,,7th Grader Ryan Mckenna.,,,,,,,,,,,,,,,,,,,,,,,,
0,5qS4B18G1k0,,golden slumbers - cover,doddlevloggle,,2018-01-02T02:59:11Z,,901321,57901,194,3535,https://i.ytimg.com/vi/5qS4B18G1k0/hqdefault.jpg,,,,thank u for 2017 pals x love u.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1,YuAA5DEXbG4,,it me ur valentine,doddlevloggle,,2018-02-14T19:07:15Z,,604788,68442,204,3760,https://i.ytimg.com/vi/YuAA5DEXbG4/hqdefault.jpg,,,,it's the day of love and I guess I'm your date you partook in a youtube game But we can call it fate cause if this wasn't manufactured If it weren't pretend Here's a ...,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
2,YV7GMZ3DcGk,,white winter hymnal with my twin,doddlevloggle,,2017-12-07T23:29:32Z,,824376,64441,309,3331,https://i.ytimg.com/vi/YV7GMZ3DcGk/hqdefault.jpg,,,,listen to my EP! it's called Intertwined and it's on Spotify and iTunes :D BUSINESS EMAIL: info@dodieclark.com.,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,
3,H44DgkJXefA,,i am the dancing queen (belfast come to my show tonight pls),doddlevloggle,,2018-03-20T13:59:13Z,,499507,41801,95,2295,https://i.ytimg.com/vi/H44DgkJXefA/hqdefault.jpg,,,,this was a bit of a rush of a video so it's like a 6/10 of how I'd have liked to play it but eh it was fun so will! https://twitter.com/willharvey1 ...,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,
4,1-A1aS8x4lo,,sweet caroline - cover,doddlevloggle,,2018-01-11T03:57:30Z,,1273713,74879,371,4044,https://i.ytimg.com/vi/1-A1aS8x4lo/hqdefault.jpg,,,,snapchat and instagram username is doddleoddle my boooook: https://www.amazon.co.uk/Secrets-Mad-Obsessions-Confessions-Lessons/dp/1785036807 ...,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,
5,tj_IgFmetXM,,my singing voice,doddlevloggle,,2018-04-23T21:27:32Z,,655847,58521,264,2954,https://i.ytimg.com/vi/tj_IgFmetXM/hqdefault.jpg,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"". I wrote a book about mental health and the lessons I've learned on how to deal with it.",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,,,,,,,,,,,,,,
6,9MoTBIS18QQ,,everybody gets a kitten - jeremy messersmith cover,doddlevloggle,,2018-04-26T18:10:26Z,,384800,30846,96,1712,https://i.ytimg.com/vi/9MoTBIS18QQ/hqdefault.jpg,,,,"my music is on all platforms like Spotify and iTunes! Just type in ""dodie"" I wrote a book about mental health and the lessons I've learned on how to deal with it.",6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,,,,,,,,,,,,,
