video_id,thumbnail_link,region,mean_r,mean_g,mean_b,std_r,std_g,std_b,entropy,thumb_ocr_text,clean_thumb_ocr_text,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes,avg_texts_coords,avg_texts_coordX,avg_texts_coordY,ocr_sentiment_compound
NNJKWVmK-GM,https://i.ytimg.com/vi/NNJKWVmK-GM/default.jpg,GB,123.14018518518519,126.52458333333334,116.91205439814814,86.07142625497131,88.63612620077606,90.41385532280395,6.468325399561533," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
SlbY1tGARUA,https://i.ytimg.com/vi/SlbY1tGARUA/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
OjhBeB9ESqw,https://i.ytimg.com/vi/OjhBeB9ESqw/default.jpg,GB,63.60646990740741,45.78839699074074,40.80756944444445,67.48727148362443,53.41961963888299,50.31245366342248,6.25167446088399," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
IX3_Aqji4yE,https://i.ytimg.com/vi/IX3_Aqji4yE/default.jpg,GB,84.83741319444445,79.82923032407408,83.46768518518519,72.8569563109056,69.62302027565269,72.11156381818297,6.767445876335268," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
_PvfiCuNfO0,https://i.ytimg.com/vi/_PvfiCuNfO0/default.jpg,GB,102.60031828703704,95.35794560185185,96.14401041666666,82.50193519695434,84.3053202332277,84.74985801431342,6.206124356838538," 
",,best fashion purchases lp,best fashion purchase,"[""[[32, 169], [109, 190]]"", ""[[117, 168], [253, 192]]"", ""[[264, 168], [449, 192]]""]","[204.0, 179.83333333333334]",204.0,179.83333333333334,0.6369
EVNYfoFcrZY,https://i.ytimg.com/vi/EVNYfoFcrZY/default.jpg,GB,124.72564814814815,105.80859375,132.37001157407408,84.27227290786733,87.61478701769879,106.38666211590046,6.634140586243853," 
",,nintendo,,[],"[-1, -1]",-1.0,-1.0,0.0
lHG6I6Ec4yA,https://i.ytimg.com/vi/lHG6I6Ec4yA/default.jpg,GB,62.21140046296296,58.44810763888889,52.340885416666666,54.75434171971907,52.24555185973103,48.292775436896726,6.518045850602388," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
zUDcGDK_bRw,https://i.ytimg.com/vi/zUDcGDK_bRw/default.jpg,GB,106.07811921296296,88.81445601851851,74.39428819444444,92.37933528852649,79.91053247696702,70.32245287429717,6.720121855592055," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
WOndRFZkeh4,https://i.ytimg.com/vi/WOndRFZkeh4/default.jpg,GB,133.91669560185184,114.42851273148148,103.03668402777778,95.75902009521897,91.20319217145901,86.36296059832145,6.766407670387596," 
",,the dodo,dodo,"[""[[437, 64], [474, 77]]""]","[455.5, 70.5]",455.5,70.5,0.0
TnCa71iUVxA,https://i.ytimg.com/vi/TnCa71iUVxA/default.jpg,GB,27.67600115740741,22.278269675925927,20.893975694444446,69.2611626613981,54.24848854360737,48.42622410744368,2.778183882878684," 
",,wohald vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
z2GvJtzn41E,https://i.ytimg.com/vi/z2GvJtzn41E/default.jpg,GB,131.50242476851852,136.46397569444446,138.98000578703704,87.10351663318443,84.9490196977872,86.58763657362181,6.326056244615674,,,missyou cashmere major tory cat lazer lanez vevo,cashmere major tory cat,"[""[[10, 184], [154, 209]]"", ""[[198, 183], [289, 207]]"", ""[[380, 184], [450, 208]]"", ""[[56, 204], [108, 231]]""]","[205.625, 201.25]",205.625,201.25,0.0
gIsDpBMXbLo,https://i.ytimg.com/vi/gIsDpBMXbLo/default.jpg,GB,81.15310763888888,75.37298611111112,71.80158564814815,78.9479379785566,72.64439628708534,66.57745285727698,6.697513303264789," 
",,mnet mnet,,[],"[-1, -1]",-1.0,-1.0,0.0
59-oYSzold0,https://i.ytimg.com/vi/59-oYSzold0/default.jpg,GB,75.7002199074074,75.59041087962963,73.50420138888889,78.43572389135211,77.78236053627406,74.64233904858206,6.735559593037408," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
wbSwFU6tY1c,https://i.ytimg.com/vi/wbSwFU6tY1c/default.jpg,GB,82.42219907407407,109.14589699074074,148.26043981481482,61.18711142411384,79.25195693601145,108.17415087012256,6.719240975861038," 
",,0014500 fulcon cex,,[],"[-1, -1]",-1.0,-1.0,0.0
cosN6ilQ5u0,https://i.ytimg.com/vi/cosN6ilQ5u0/default.jpg,GB,106.21451388888889,111.87670138888889,103.45571759259259,81.74715578638113,81.29248102416915,80.57265574551882,6.878918478614697," 
",,pregnant again2i,pregnant,"[""[[297, 260], [422, 285]]""]","[359.5, 272.5]",359.5,272.5,0.0
zMV51hydg8E,https://i.ytimg.com/vi/zMV51hydg8E/default.jpg,GB,103.76025462962963,96.67672453703703,98.09447916666667,99.33849969759797,87.31164022301407,88.91220484793675,6.551957449390273," 
",,asos best friend does my asos shopili,best friend,"[""[[14, 238], [104, 273]]"", ""[[118, 238], [257, 273]]""]","[123.25, 255.5]",123.25,255.5,0.8126
T1B1CxmAXLk,https://i.ytimg.com/vi/T1B1CxmAXLk/default.jpg,GB,77.84440972222222,66.49428819444445,53.25478009259259,63.85570334385421,57.3633504252072,52.26176563501126,6.52065130951273," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
aXPCtdRxnGY,https://i.ytimg.com/vi/aXPCtdRxnGY/default.jpg,GB,94.10742476851851,45.36201967592593,46.9762037037037,100.69472977564872,66.92922819243155,65.35022094976647,6.260959069381255,"Rshitetliineansd inva

eae | 7

ae ee oe q

icy ae
",icy,romens can match raw,match raw,"[""[[113, 166], [189, 181]]"", ""[[-2, 245], [150, 308]]""]","[112.5, 225.0]",112.5,225.0,0.0
tJFk9dPdxO0,https://i.ytimg.com/vi/tJFk9dPdxO0/default.jpg,GB,125.79547453703704,125.29557291666667,137.71810763888888,94.62906724899922,91.57002584459495,98.15682769207989,6.627816018453605," 
",,skating an olympian with,skate,"[""[[19, 147], [246, 233]]""]","[132.5, 190.0]",132.5,190.0,0.0
aMGQgC5yV-o,https://i.ytimg.com/vi/aMGQgC5yV-o/default.jpg,GB,114.3693113425926,119.50512152777777,135.68186921296297,88.08649574688876,98.29523130299326,112.10990769216146,6.580890817375828," 
",,wsha exclusive,exclusive,"[""[[59, 288], [138, 301]]""]","[98.5, 294.5]",98.5,294.5,0.128
47_BVBakJqY,https://i.ytimg.com/vi/47_BVBakJqY/default.jpg,GB,17.103101851851854,16.825086805555557,17.987939814814816,53.07620663052755,52.67116125827283,52.508454173059356,4.012562923216234," 

3 YEARS

eure

 
",year,years 3 of dying light good good luck night,year die light good luck night,"[""[[189, 117], [332, 158]]"", ""[[128, 172], [248, 226]]"", ""[[255, 189], [354, 255]]"", ""[[188, 225], [217, 242]]"", ""[[216, 225], [245, 242]]"", ""[[156, 226], [186, 241]]""]","[226.16666666666666, 209.83333333333334]",226.16666666666663,209.83333333333331,0.25
HgjVWV0Uw3M,https://i.ytimg.com/vi/HgjVWV0Uw3M/default.jpg,GB,23.16708912037037,30.54756365740741,33.51813078703704,43.0843657620833,42.578987266949575,41.2254386190318,5.729406563274558," 
",,movie talk,movie talk,"[""[[38, 261], [158, 292]]"", ""[[173, 261], [263, 290]]""]","[158.0, 276.0]",158.0,276.0,0.0
eLyGI14jDGA,https://i.ytimg.com/vi/eLyGI14jDGA/default.jpg,GB,34.86443287037037,31.56173611111111,30.19568865740741,63.05281003280453,58.23689614762608,55.89927831290325,4.856223434701265,,,jump,jump,"[""[[17, 225], [100, 281]]""]","[58.5, 253.0]",58.5,253.0,0.0
tJoAYpurA6k,https://i.ytimg.com/vi/tJoAYpurA6k/default.jpg,GB,32.989450231481484,29.181278935185187,10.91101851851852,76.34388966640282,66.69088277373959,24.263658789455256,3.3727556946300044," 
",,solo warsstory star,solo star,"[""[[24, 72], [289, 183]]"", ""[[70, 168], [151, 203]]""]","[133.5, 156.5]",133.5,156.5,0.0
XPrHD-7jjUs,https://i.ytimg.com/vi/XPrHD-7jjUs/default.jpg,GB,99.90460069444444,93.02791666666667,88.45386574074074,72.46538007798799,69.73332168723599,69.7534850042944,6.791129126187003," 
",,eril ri lice news tonight hbo,louse news tonight,"[""[[9, 281], [82, 306]]"", ""[[88, 280], [170, 311]]"", ""[[171, 280], [284, 313]]""]","[134.0, 295.1666666666667]",134.0,295.1666666666667,-0.3818
4A-E6EJICvM,https://i.ytimg.com/vi/4A-E6EJICvM/default.jpg,GB,102.24066550925926,63.965636574074075,81.75624421296297,68.23388047515317,47.02381291634732,66.99400141416693,6.607035252717222," 
",,live,live,"[""[[390, 65], [422, 78]]""]","[406.0, 71.5]",406.0,71.5,0.0
xZNBFcwd7zc,https://i.ytimg.com/vi/xZNBFcwd7zc/default.jpg,GB,28.744594907407407,55.859780092592594,63.465636574074075,61.458528810985385,57.775528492137596,59.213061326458046,6.231837139105802,"a

ny Oe
ar a 7

 

s
",,meet cable,meet cable,"[""[[17, 225], [144, 264]]"", ""[[18, 265], [176, 309]]""]","[88.75, 265.75]",88.75,265.75,0.0
vHwOMWGAg_o,https://i.ytimg.com/vi/vHwOMWGAg_o/default.jpg,GB,74.16267361111112,71.80303819444444,74.44509259259259,65.41385712492412,79.4063334701056,77.59380356002593,6.671131039866287," 
",,spen,,[],"[-1, -1]",-1.0,-1.0,0.0
JQbjS0_ZfJ0,https://i.ytimg.com/vi/JQbjS0_ZfJ0/default.jpg,GB,54.642106481481484,48.26240162037037,43.46671875,63.05587352011179,45.552844320753906,37.65611705443832,6.310016426207278," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
hFFn8K2O4po,https://i.ytimg.com/vi/hFFn8K2O4po/default.jpg,GB,68.0728761574074,69.82358217592592,72.85896412037037,68.9297104607956,66.7195885823349,65.48660494453203,6.617658993195507,"4 ]

ACLOSERLOOK

TRUMP WANTS A MILITARY PARADE,
LIES ABOUT IMMIGRATION

   
 
",trump want military parade lie immigration,sement of and of rates acloser look night trump wants a military parade severs lies about immigration,rate look night trump want military parade lie immigration,"[""[[138, 163], [160, 171]]"", ""[[152, 234], [236, 260]]"", ""[[304, 253], [349, 274]]"", ""[[14, 265], [71, 280]]"", ""[[72, 265], [132, 280]]"", ""[[146, 265], [216, 280]]"", ""[[218, 265], [285, 280]]"", ""[[14, 284], [49, 298]]"", ""[[107, 284], [214, 298]]""]","[159.83333333333334, 261.05555555555554]",159.83333333333334,261.05555555555554,0.0772
h-6fIyaVmDM,https://i.ytimg.com/vi/h-6fIyaVmDM/default.jpg,GB,84.99113425925925,77.97553819444444,69.18689814814815,75.29703911598986,71.26871016522767,67.28613263865554,6.863979039748006," 
",,history,history,"[""[[13, 285], [86, 300]]""]","[49.5, 292.5]",49.5,292.5,0.0
JWISNlu63QU,https://i.ytimg.com/vi/JWISNlu63QU/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
mcsTWPSMDtg,https://i.ytimg.com/vi/mcsTWPSMDtg/default.jpg,GB,99.8776736111111,90.4683275462963,90.09999421296297,86.7988212587051,84.06343403231905,84.42890367320086,6.670877830326702," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
QBOzHhuTzvw,https://i.ytimg.com/vi/QBOzHhuTzvw/default.jpg,GB,101.47092013888889,86.60736111111112,84.99329861111111,104.08754539212862,93.70922638761368,91.35372036002707,6.350514568874675," 
",,up close thr,close,"[""[[0, 224], [92, 284]]""]","[46.0, 254.0]",46.0,254.0,0.0
chjObfl72xQ,https://i.ytimg.com/vi/chjObfl72xQ/default.jpg,GB,96.70028935185185,87.65081018518518,84.9303298611111,96.80061702251574,86.2755995922704,87.9893977147271,6.3912410361114524," 
",,solggy rollin the halped quilials utoi,,[],"[-1, -1]",-1.0,-1.0,0.0
OTHHeIAYfuU,https://i.ytimg.com/vi/OTHHeIAYfuU/default.jpg,GB,57.45620370370371,38.42394675925926,31.392158564814814,59.85183724971034,45.13456414162863,33.329678130745535,5.777824991340945," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
lWDWVDu01P0,https://i.ytimg.com/vi/lWDWVDu01P0/default.jpg,GB,143.98675925925926,130.59344907407407,125.76990162037038,102.41781019684824,104.42294316355813,104.78216165359183,5.579820571591853," 
",,bbic news,news,"[""[[31, 248], [103, 270]]""]","[67.0, 259.0]",67.0,259.0,0.0
yzl_ZKQExnk,https://i.ytimg.com/vi/yzl_ZKQExnk/default.jpg,GB,123.12130787037037,92.57298032407408,111.37848958333333,110.18468857742094,87.55977467680299,86.1894215818846,6.671969376973979," 
",,pet dragons stuff 8,pet dragon stuff,"[""[[66, 56], [144, 94]]"", ""[[9, 108], [198, 148]]"", ""[[61, 161], [190, 201]]""]","[111.33333333333333, 128.0]",111.33333333333331,128.0,0.0
oI42BohDabU,https://i.ytimg.com/vi/oI42BohDabU/default.jpg,GB,116.42475115740741,122.94464120370371,133.30109953703703,82.23759825516878,83.90242681085478,90.96651327910341,6.567646466840878," 

ee
ea.
\ hE. A)

 
",,glamour glamour,glamour,"[""[[5, 269], [182, 304]]""]","[93.5, 286.5]",93.5,286.5,0.5267
c24xTGTaTNI,https://i.ytimg.com/vi/c24xTGTaTNI/default.jpg,GB,97.54806134259259,69.86512152777777,46.65744212962963,78.95234075953161,69.64132727087724,57.933054567456836,6.689697885001613," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
BWhqHJtvbPo,https://i.ytimg.com/vi/BWhqHJtvbPo/default.jpg,GB,110.87601273148148,110.77517939814815,114.00533564814815,94.53170711015063,89.10901079052775,91.72440830018661,6.859596869679152," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
HjnwaagBigA,https://i.ytimg.com/vi/HjnwaagBigA/default.jpg,GB,77.40808449074073,61.099386574074074,57.96226273148148,67.09431699708384,59.71982138912577,64.44201487202733,6.64282755864016,"ee

e)\\i>
",,cnn,,[],"[-1, -1]",-1.0,-1.0,0.0
IdyXKJ8NcNI,https://i.ytimg.com/vi/IdyXKJ8NcNI/default.jpg,GB,58.43613425925926,57.15922453703703,63.02766203703704,80.14603587823821,79.49829972460945,85.57143511675532,4.210107437310757," 
",,a,,[],"[-1, -1]",-1.0,-1.0,0.0
ZnHW63aXXB8,https://i.ytimg.com/vi/ZnHW63aXXB8/default.jpg,GB,44.14900462962963,35.87328703703704,38.68089699074074,54.1423865148594,49.14544030347983,47.54260986871469,6.011952448512363," 

Ei 2018 ETS
",,live e grammys 2018 red carpet,live red carpet,"[""[[34, 245], [73, 265]]"", ""[[34, 265], [70, 285]]"", ""[[33, 281], [102, 305]]""]","[57.666666666666664, 274.3333333333333]",57.66666666666666,274.3333333333333,0.0
dzxFdtWmjto,https://i.ytimg.com/vi/dzxFdtWmjto/default.jpg,GB,48.205162037037034,58.450515046296296,61.13851851851852,62.61469552783874,71.5297519221056,73.48045526314576,6.472664077885864," 

 

 

aN

a7 .N 1 my aig
",,intellogially sony pictures venom trailer teaser,picture venom trailer teaser,"[""[[23, 183], [109, 195]]"", ""[[173, 231], [312, 277]]"", ""[[238, 282], [345, 308]]"", ""[[133, 285], [232, 306]]""]","[195.625, 258.375]",195.625,258.375,-0.25
v0RrsWK4GlY,https://i.ytimg.com/vi/v0RrsWK4GlY/default.jpg,GB,93.99905092592593,94.03021990740741,81.66972222222222,88.66394640782536,90.03481451734963,83.73262901621929,6.22450868034164,"    

c. , WE DAY

ANGI

Ue
",day,the day lalmost tele died,day tele die,"[""[[390, 82], [470, 133]]"", ""[[132, 165], [150, 176]]"", ""[[310, 182], [469, 268]]""]","[320.1666666666667, 167.66666666666666]",320.1666666666667,167.66666666666666,-0.5994
4uTNVumfm84,https://i.ytimg.com/vi/4uTNVumfm84/default.jpg,GB,114.69350115740741,107.40532986111111,91.44684606481482,87.40530815080801,93.43964534553326,81.50692163366546,6.735811981491703," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
ZlPgrJFMFYY,https://i.ytimg.com/vi/ZlPgrJFMFYY/default.jpg,GB,91.40351851851852,73.57771990740741,83.81708912037037,74.86634755937187,62.25078592674902,77.15420524739095,6.746618131280704," 
",,wendy,,[],"[-1, -1]",-1.0,-1.0,0.0
NsJkUfrqLzY,https://i.ytimg.com/vi/NsJkUfrqLzY/default.jpg,GB,166.4795138888889,166.4795138888889,166.4795138888889,120.36145061129628,120.36145061129628,120.36145061129628,1.6795630782897293," 

WILD

 
",wild,kild satld wild,wild,"[""[[154, 217], [332, 268]]""]","[243.0, 242.5]",243.0,242.5,0.0
FJ_TFXjr__4,https://i.ytimg.com/vi/FJ_TFXjr__4/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
IKomhXgz6Io,https://i.ytimg.com/vi/IKomhXgz6Io/default.jpg,GB,139.39728587962964,104.56730324074074,92.95506944444445,101.45886872225803,88.34520613554513,83.39803360401538,6.576513100577754," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
KTbOAMEmnfI,https://i.ytimg.com/vi/KTbOAMEmnfI/default.jpg,GB,71.82078703703704,79.550625,92.84087384259259,88.54083235328649,83.54927850924823,92.97146047279591,6.670051980082023," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
IUmdcd_8Vwc,https://i.ytimg.com/vi/IUmdcd_8Vwc/default.jpg,GB,133.96042824074075,126.91913773148148,115.0316087962963,80.60563173216731,78.2511268227144,79.24284446584639,6.426761241473513," 

 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
ABLsSWE06q4,https://i.ytimg.com/vi/ABLsSWE06q4/default.jpg,GB,18.875075231481482,21.832737268518517,25.34007523148148,42.681098785842195,44.247059996311584,46.1373009091215,3.799774891669783," 
",,motion orig picture soundtrack a whethan dua lipa 8 high fiet shades freed vevo,motion picture lipa high shade freed,"[""[[178, 46], [225, 57]]"", ""[[229, 48], [280, 57]]"", ""[[281, 162], [316, 177]]"", ""[[217, 181], [264, 196]]"", ""[[236, 264], [289, 277]]"", ""[[192, 273], [292, 298]]""]","[249.91666666666666, 169.66666666666666]",249.91666666666663,169.66666666666666,0.4019
p55AlBd8XDU,https://i.ytimg.com/vi/p55AlBd8XDU/default.jpg,GB,79.78294560185185,62.81657986111111,51.06722222222222,78.406688243015,66.26042892661832,55.487030159258225,6.596426245792589," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
7sce--mR0kA,https://i.ytimg.com/vi/7sce--mR0kA/default.jpg,GB,61.12778935185185,66.03561342592593,96.99523726851852,80.98012774046936,73.47493237634264,82.15717191732345,6.728132977659099," 
",,30 bucks knicks 31 2ndow 848,buck,"[""[[98, 278], [125, 288]]""]","[111.5, 283.0]",111.5,283.0,0.0
lyfRkPDZuz8,https://i.ytimg.com/vi/lyfRkPDZuz8/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
6OcOO1k-vGE,https://i.ytimg.com/vi/6OcOO1k-vGE/default.jpg,GB,89.51873842592593,72.71659722222222,117.94791666666667,84.83850123847809,70.95978546173079,75.66496301198103,6.881586802243736," 

 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
sIbv19R2rfY,https://i.ytimg.com/vi/sIbv19R2rfY/default.jpg,GB,67.47587962962963,41.385422453703704,41.965005787037036,78.37475151577068,66.77840815414501,65.41517263819837,6.115014274625683," 
",,hd trailer,trailer,"[""[[29, 280], [182, 310]]""]","[105.5, 295.0]",105.5,295.0,0.0
n0j_CX1S2es,https://i.ytimg.com/vi/n0j_CX1S2es/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
NV-3s2wwC8c,https://i.ytimg.com/vi/NV-3s2wwC8c/default.jpg,GB,102.60567708333333,93.24923032407408,82.74337384259259,79.07169201542173,74.12292488967776,71.52223118649388,6.813311379937652," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
VA7Y_Psp5l4,https://i.ytimg.com/vi/VA7Y_Psp5l4/default.jpg,GB,45.493726851851854,45.38761574074074,45.559890046296296,58.09329577402959,58.03979295741957,58.1754475522142,6.054149420036678," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
IPgdIHV_zMo,https://i.ytimg.com/vi/IPgdIHV_zMo/default.jpg,GB,101.64610532407407,75.41041666666666,91.40610532407408,87.039241538395,79.1773027669231,78.2609572023178,6.745899495892066," 
",,trailer hd,trailer,"[""[[30, 198], [204, 233]]""]","[117.0, 215.5]",117.0,215.5,0.0
m4faDISwSVo,https://i.ytimg.com/vi/m4faDISwSVo/default.jpg,GB,151.76637152777778,136.3775462962963,123.65161458333333,107.71392713786196,102.95010058813351,108.06130386340166,5.84611037017269," 
",,why left nick,left nick,"[""[[364, 74], [473, 133]]"", ""[[218, 152], [474, 281]]""]","[382.25, 160.0]",382.25,160.0,0.0
AtCLwYFRp4o,https://i.ytimg.com/vi/AtCLwYFRp4o/default.jpg,GB,81.44704282407407,123.5990625,134.91533564814816,84.28415333502784,105.92139053877005,107.9802651336465,6.157515623856302," 
",,jimmy anwels livei,jimmy,"[""[[41, 206], [105, 230]]""]","[73.0, 218.0]",73.0,218.0,0.0
hSvnepZS26s,https://i.ytimg.com/vi/hSvnepZS26s/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
MaTSyJDoxPo,https://i.ytimg.com/vi/MaTSyJDoxPo/default.jpg,GB,136.08027199074073,106.7406712962963,95.92636574074074,92.13776789588843,75.54513562858779,74.61888883551218,6.78880980761929," 
",,greaka,,[],"[-1, -1]",-1.0,-1.0,0.0
TX0UsGn0GPc,https://i.ytimg.com/vi/TX0UsGn0GPc/default.jpg,GB,133.76928819444444,119.86053819444444,102.18806712962963,91.0823092352854,82.61883340122579,74.171296679537,6.745600548899095," 
",,the,,[],"[-1, -1]",-1.0,-1.0,0.0
v_Gdg-fEz6k,https://i.ytimg.com/vi/v_Gdg-fEz6k/default.jpg,GB,39.17363425925926,60.186770833333334,60.831238425925925,51.44222455227668,63.0259342820557,63.551605624067726,6.514222305795846," 

Vid fain aw -_
",fain,genius framework p icluve perfect,genius framework perfect,"[""[[386, 56], [465, 69]]"", ""[[36, 219], [171, 239]]"", ""[[150, 266], [281, 302]]""]","[248.16666666666666, 191.83333333333334]",248.16666666666663,191.83333333333331,0.5719
kAp-jpENAlo,https://i.ytimg.com/vi/kAp-jpENAlo/default.jpg,GB,72.24285879629629,59.53572337962963,54.389375,77.65380050303109,69.66685836459484,62.550066765650506,6.600849089239508,"4 ~
=e s-

  
  

mg en UY
BEATDOWN
",,hollywood the beatdown,,[],"[-1, -1]",-1.0,-1.0,0.0
geeTiovdXLQ,https://i.ytimg.com/vi/geeTiovdXLQ/default.jpg,GB,88.37402199074074,139.36268518518517,102.16613425925927,96.36064868830769,83.52308548539304,90.40871965253965,5.794844519475269,,,crumblef will they,,[],"[-1, -1]",-1.0,-1.0,0.0
Ew-3-8itpjc,https://i.ytimg.com/vi/Ew-3-8itpjc/default.jpg,GB,155.0219965277778,127.97934606481482,74.84152777777778,94.66931375252908,83.23776983366642,64.06374386308993,6.772272522560837," 

 

 

 

 

 
",,sacchetti garganelli tortellini farfalle tortelli piacentini tagliatelle agnolotti bon appetit fusillial tagliolini ferretto,bon ferretto,"[""[[0, 268], [67, 303]]"", ""[[285, 300], [348, 312]]""]","[175.0, 295.75]",175.0,295.75,0.0
o4fHlldbRHo,https://i.ytimg.com/vi/o4fHlldbRHo/default.jpg,GB,103.5012962962963,108.82518518518519,108.07119212962964,99.90288576402334,99.15751746995889,101.9227553996688,6.194047818265712," 
",,chuffed dad song,dad song,"[""[[16, 146], [203, 224]]"", ""[[19, 209], [261, 291]]""]","[124.75, 217.5]",124.75,217.5,0.0
wjOK-U2GhIs,https://i.ytimg.com/vi/wjOK-U2GhIs/default.jpg,GB,140.45711805555555,89.48845486111111,115.4175,94.14330469319064,74.1434214886668,92.68602246768752,6.749225569989152," 
",,omgi,,[],"[-1, -1]",-1.0,-1.0,0.0
cWGWYAhLuAQ,https://i.ytimg.com/vi/cWGWYAhLuAQ/default.jpg,GB,99.53600115740741,118.15170717592592,121.32282407407408,88.6634410322209,87.7083543810176,88.0623606372776,6.896595830532992," 
",,syd,,[],"[-1, -1]",-1.0,-1.0,0.0
DBC04auZVcs,https://i.ytimg.com/vi/DBC04auZVcs/default.jpg,GB,72.91905671296297,74.99160879629629,51.76964699074074,68.773831847793,63.659041947855485,50.05221890074542,6.306323323368422," 
",,sword of dormin,sword,"[""[[266, 117], [457, 161]]""]","[361.5, 139.0]",361.5,139.0,0.0
QH9UE7FDbcM,https://i.ytimg.com/vi/QH9UE7FDbcM/default.jpg,GB,97.49800347222222,77.28421296296297,81.73653356481482,87.72068682172498,77.5038216550256,79.64246473114937,6.7112877791914585," 
",,net net m,net,"[""[[80, 273], [130, 304]]""]","[105.0, 288.5]",105.0,288.5,0.0
Rtyv9919Lh0,https://i.ytimg.com/vi/Rtyv9919Lh0/default.jpg,GB,,,,,,,,,,,,[],"[-1, -1]",-1.0,-1.0,0.0
g1vFoVDKA_c,https://i.ytimg.com/vi/g1vFoVDKA_c/default.jpg,GB,60.71321180555555,60.51427662037037,109.97436342592593,65.13435538462379,55.219558857702495,94.05679302948573,6.721482467784488," 
",,view abc exclusive otheviev,view exclusive,"[""[[44, 266], [86, 285]]"", ""[[34, 285], [94, 297]]""]","[64.5, 283.25]",64.5,283.25,0.128
UwItKU4CxMQ,https://i.ytimg.com/vi/UwItKU4CxMQ/default.jpg,GB,139.59630787037037,111.92697337962963,103.94653356481481,108.5409476743156,102.37206106088944,99.60166768187109,6.283408458406431," 
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
AQNj9fMnzDo,https://i.ytimg.com/vi/AQNj9fMnzDo/default.jpg,GB,57.47170138888889,58.16039351851852,47.91916666666667,67.97730122327324,67.72929472686863,56.32895389579067,5.293815635008981," 
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
Xk_2NB0RIaA,https://i.ytimg.com/vi/Xk_2NB0RIaA/default.jpg,GB,122.89247106481481,116.58860532407408,110.14877893518519,92.96312755345221,86.44426516613895,80.80538133704367,6.869642663632308," 

   
",,,,[],"[-1, -1]",-1.0,-1.0,0.0
af6L1jBZGYA,https://i.ytimg.com/vi/af6L1jBZGYA/default.jpg,GB,101.85190393518519,101.24802662037037,104.16036458333333,92.31969736957673,90.45689615863112,89.87591591300271,6.629962062509076,"“King of Wishful Thinking”
WeiremUre(VeNClanelcme

 
",king wishful think,the paul rudd tonight show fallon king wishful thinking of music video remake,rudd tonight show king wishful think music video remake,"[""[[213, 221], [314, 257]]"", ""[[16, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[122, 263], [178, 294]]"", ""[[208, 266], [289, 288]]"", ""[[293, 266], [390, 292]]"", ""[[118, 288], [183, 314]]"", ""[[186, 290], [250, 312]]"", ""[[253, 290], [342, 312]]""]","[197.83333333333334, 274.6111111111111]",197.83333333333331,274.6111111111111,0.0
9TRjE7i0ERY,https://i.ytimg.com/vi/9TRjE7i0ERY/default.jpg,GB,25.925607638888888,24.57978587962963,24.12584490740741,39.04427957922276,36.02551982493088,34.4065718125569,4.533275584011006,"re = in

; cy oe
-_*
",,vevo,,[],"[-1, -1]",-1.0,-1.0,0.0
N-XXZ01aWvw,https://i.ytimg.com/vi/N-XXZ01aWvw/default.jpg,GB,59.939056712962966,50.213686342592595,34.0751099537037,72.64309884790839,57.473857514875974,42.56095833584971,6.03077464704825,"™BRE(MGAST ££

FAIZON LOVE tual =
INTERVIEW gies

oe dA
",love interview,nebrelleast love faizon interview,love interview,"[""[[160, 116], [248, 146]]"", ""[[46, 148], [225, 178]]""]","[169.75, 147.0]",169.75,147.0,0.6369
